onset	duration	trial_type	value	sample
2.0458333333333334	0.0	encode4	1	2455
7.048333333333333	0.0	probe_not_in_set	6	8458
7.048333333333333	0.0	probe4	3	8458
8.128333333333334	0.0	response_correct_rejection	7	9754
8.128333333333334	0.0	response_r	11	9754
9.549166666666666	0.0	encode4	1	11459
14.5675	0.0	probe4	3	17481
14.5675	0.0	probe_in_set	5	17481
15.581666666666667	0.0	response_hit	8	18698
15.581666666666667	0.0	response_l	9	18698
17.051666666666666	0.0	encode4	1	20462
22.070833333333333	0.0	probe4	3	26485
22.070833333333333	0.0	probe_in_set	5	26485
23.124166666666667	0.0	response_hit	8	27749
23.124166666666667	0.0	response_l	9	27749
24.555	0.0	encode4	1	29466
29.55666666666667	0.0	probe_not_in_set	6	35468
29.55666666666667	0.0	probe4	3	35468
30.761666666666667	0.0	response_correct_rejection	7	36914
30.761666666666667	0.0	response_r	11	36914
32.0575	0.0	encode4	1	38469
37.07666666666667	0.0	probe_not_in_set	6	44492
37.07666666666667	0.0	probe4	3	44492
38.0675	0.0	response_correct_rejection	7	45681
38.0675	0.0	response_r	11	45681
39.560833333333335	0.0	encode4	1	47473
44.579166666666666	0.0	probe4	3	53495
44.579166666666666	0.0	probe_in_set	5	53495
45.43833333333333	0.0	response_hit	8	54526
45.43833333333333	0.0	response_l	9	54526
47.064166666666665	0.0	encode4	1	56477
52.09916666666667	0.0	probe4	3	62519
52.09916666666667	0.0	probe_in_set	5	62519
53.028333333333336	0.0	response_hit	8	63634
53.028333333333336	0.0	response_l	9	63634
54.55	0.0	encode4	1	65460
59.568333333333335	0.0	probe4	3	71482
59.568333333333335	0.0	probe_in_set	5	71482
60.5325	0.0	response_hit	8	72639
60.5325	0.0	response_l	9	72639
62.053333333333335	0.0	encode4	1	74464
67.07166666666667	0.0	probe_not_in_set	6	80486
67.07166666666667	0.0	probe4	3	80486
67.94333333333333	0.0	response_correct_rejection	7	81532
67.94333333333333	0.0	response_r	11	81532
69.55583333333334	0.0	encode4	1	83467
74.5575	0.0	probe_not_in_set	6	89469
74.5575	0.0	probe4	3	89469
75.3825	0.0	response_correct_rejection	7	90459
75.3825	0.0	response_r	11	90459
77.05916666666667	0.0	encode6	2	92471
82.0775	0.0	probe_not_in_set	6	98493
82.0775	0.0	probe6	4	98493
83.71416666666667	0.0	response_correct_rejection	7	100457
83.71416666666667	0.0	response_r	11	100457
84.56166666666667	0.0	encode6	2	101474
89.58083333333333	0.0	probe_not_in_set	6	107497
89.58083333333333	0.0	probe6	4	107497
90.38166666666666	0.0	response_correct_rejection	7	108458
90.38166666666666	0.0	response_r	11	108458
92.065	0.0	encode6	2	110478
97.1	0.0	probe_in_set	5	116520
97.1	0.0	probe6	4	116520
97.1	0.0	response_miss	10	116520
99.09083333333334	0.0	response_r	11	118909
99.55083333333333	0.0	encode6	2	119461
104.57	0.0	probe_in_set	5	125484
104.57	0.0	probe6	4	125484
105.45416666666667	0.0	response_hit	8	126545
105.45416666666667	0.0	response_l	9	126545
107.05416666666666	0.0	encode6	2	128465
112.08916666666667	0.0	probe_in_set	5	134507
112.08916666666667	0.0	probe6	4	134507
112.08916666666667	0.0	response_miss	10	134507
113.0475	0.0	response_r	11	135657
114.55666666666667	0.0	encode6	2	137468
119.5925	0.0	probe_in_set	5	143511
119.5925	0.0	probe6	4	143511
119.5925	0.0	response_miss	10	143511
121.26583333333333	0.0	response_r	11	145519
122.06	0.0	encode6	2	146472
127.07833333333333	0.0	probe_in_set	5	152494
127.07833333333333	0.0	probe6	4	152494
127.8925	0.0	response_hit	8	153471
127.8925	0.0	response_l	9	153471
129.5625	0.0	encode6	2	155475
134.58166666666668	0.0	probe_not_in_set	6	161498
134.58166666666668	0.0	probe6	4	161498
135.5175	0.0	response_correct_rejection	7	162621
135.5175	0.0	response_r	11	162621
137.06583333333333	0.0	encode6	2	164479
142.10083333333333	0.0	probe_not_in_set	6	170521
142.10083333333333	0.0	probe6	4	170521
143.0125	0.0	response_correct_rejection	7	171615
